Time,Headlines,Ticker
02/12/2003,It's not such a wonderful world at Disney,Paramount Global
01/12/2003,In brief: Last Disney family member retires from company board,Paramount Global
21/11/2003,Pirates and Nemo drive Disney profits,Paramount Global
21/11/2003,Reefs at risk after Disney film,Paramount Global
18/11/2003,In brief: Mickey Mouse turns 75,Paramount Global
10/11/2003,Disney pays £2.1m for ex-con's tale,Paramount Global
21/10/2003,Caterpillar fail in bid to block Disney movie,Paramount Global
08/10/2003,BBC strikes Disney film deal,Paramount Global
08/08/2003,Pixar hints at Disney split,Paramount Global
24/07/2003,Disney signs up to online film service,Paramount Global
14/07/2003,Pirates steal No1 spot and box office gold,Paramount Global
02/06/2003,Disney finds box office gold with Nemo,Paramount Global
17/05/2003,Calendar girls hit big time in Disney deal,Paramount Global
08/04/2003,Disney plans movie cutbacks,Paramount Global
07/04/2003,Disney backs Ealing renaissance,Paramount Global
06/03/2003,Disney crowns Clive Owen as King Arthur,Paramount Global
20/12/2002,The Lion King - Imax,Paramount Global
05/12/2002,Disney's Treasure sinks at box office,Paramount Global
02/12/2002,Disney goes 'back to basics',Paramount Global
04/10/2002,Lilo & Stitch,Paramount Global
06/09/2002,"Monsters, Inc",Paramount Global
16/08/2002,Disney boss spends $10m proving firm's worth,Paramount Global
13/08/2002,Disney shake-up tightens Eisner's grip,Paramount Global
15/07/2002,Disney jumps on talking dog bandwagon,Paramount Global
12/07/2002,Ward Kimball,Paramount Global
09/07/2002,Disney veteran Kimball dies at 88,Paramount Global
10/06/2002,Depp in talks to sign for Disney,Paramount Global
17/05/2002,Bill Peet,Paramount Global
22/04/2002,Disney and Pixar line up next three films,Paramount Global
12/04/2002,Disney snaps up record-breaking Japanese animation,Paramount Global
22/03/2002,Return to Neverland,Paramount Global
03/02/2002,Monstrous battle for Oscar glory,Paramount Global
30/01/2002,Winnie the Pooh heads for court,Paramount Global
11/01/2002,David Swift,Paramount Global
05/12/2001,"Happy, funny, fluffy, sloppy, jazzy, watery and squeaky",Paramount Global
30/11/2001,The Spanish connection,Paramount Global
30/11/2001,Snow White and the Siete Enanitos?,Paramount Global
25/10/2001,Toy Story 3 in jeopardy,Paramount Global
06/09/2001,Disney to broadcast films on the web,Paramount Global
03/08/2001,Downturn hits Disney profits,Paramount Global
01/07/2001,"There'll be bluebirds, ogres...",Paramount Global
21/06/2001,Pearl Harbor patsy goes back to the boards,Paramount Global
21/06/2001,Disney boss quits after Pearl Harbor flop,Paramount Global
18/06/2001,That sinking feeling,Paramount Global
30/05/2001,Defining moment for Disney,Paramount Global
22/05/2001,Disney launches Pearl Harbor with £5m premiere,Paramount Global
18/05/2001,The Katz that bit the mouse,Paramount Global
27/04/2001,Disney plan Escape to Witch Mountain remake,Paramount Global
24/04/2001,Mountainless Norfolk erased from Disney film,Paramount Global
28/03/2001,"Walt Disney cuts 4,000 jobs",Paramount Global
06/03/2001,Walt Disney secures rights to Winnie the Pooh,Paramount Global
14/02/2001,Llama drama,Paramount Global
15/12/2000,Sting makes up with Disney after animated musical bust-up,Paramount Global
07/07/2023,Studio defends Barbie movie after controversial map prompts Vietnam ban,"Warner Bros	"
03/07/2023,Vietnam bans Barbie film over disputed map of China’s South China Sea claims,"Warner Bros	"
16/06/2023,ITV in talks to buy group behind The Traitors and Fleabag,"Warner Bros	"
13/06/2023,Ezra Miller makes first public appearance to promote The Flash at the film’s premiere,"Warner Bros	"
10/06/2023,"As BT Sport prepares to hand baton to TNT Sports, how is picture so unclear?","Warner Bros	"
02/06/2023,Robert Downey Jr as Doctor Doom? Does the MCU multiverse mean anything can happen? - Week in geek,"Warner Bros	"
26/05/2023,Is Nicolas Cage finally getting his turn in the Superman suit? - Week in geek,"Warner Bros	"
14/04/2023,The biggest new moneymaking scheme for Hollywood stars? Doing nothing,"Warner Bros	"
09/04/2023,‘All the details that were missing’: Harry Potter fans on their hopes for TV series,"Warner Bros	"
25/03/2023,"Batmobiles, Bugs Bunny and James Dean’s jeans: a day inside the Warner Bros top-secret archive","Warner Bros	"
23/02/2023,New Lord of the Rings films in the works at Warner Bros,"Warner Bros	"
16/12/2022,"After ditching Henry Cavill’s Superman, can James Gunn really turn DC around? - Week in geek","Warner Bros	"
15/12/2022,Henry Cavill dropped as Superman weeks after announcing return to role,"Warner Bros	"
01/12/2022,The battle for Australia’s Home of HBO – and why too many streaming services could squeeze out Foxtel and Stan - Discovery channels,"Warner Bros	"
18/10/2022,"Batgirl axed, The Flash floundering – can Black Adam turn things round for DC’s troubled superheroes?","Warner Bros	"
14/10/2022,Dwayne Johnson is wrong: a Marvel/DC crossover would be disastrous - Week in geek,"Warner Bros	"
25/08/2022,‘Secret’ screenings of cancelled Batgirl movie being held by studio – reports,"Warner Bros	"
22/08/2022,Bond films’ future secured after MGM and WB agree deal,"Warner Bros	"
18/08/2022,Discovery sells GB News stake as directors resign in shake-up,"Warner Bros	"
08/08/2022,Kevin Smith: ‘It’s an incredibly bad look to cancel the Latina Batgirl movie’,"Warner Bros	"
08/08/2022,"Cutting costs, merging, shelving Batgirl: is this the end of HBO Max?","Warner Bros	"
07/08/2022,Mo Ostin obituary,"Warner Bros	"
06/08/2022,The Batgirl you’ll never see: why some films disappear for ever,"Warner Bros	"
06/08/2022,Cancel culture is rife at newly merged HBO and Warner Bros isn’t immune either - Notebook,"Warner Bros	"
04/08/2022,Batgirl star Leslie Grace thanks fans for ‘love and belief’ following film’s cancellation,"Warner Bros	"
03/08/2022,"Tax concerns axed Batgirl, but studios will suffer if they become too cynical","Warner Bros	"
03/08/2022,Batgirl directors respond to surprise axing of film: ‘We still can’t believe it’,"Warner Bros	"
02/08/2022,"Mo Ostin, US record exec who signed Jimi Hendrix and the Kinks, dies aged 95","Warner Bros	"
15/06/2022,Amber Heard spokesperson denies actor has been cut from Aquaman sequel,"Warner Bros	"
10/06/2022,Can Dwayne Johnson’s Black Adam rebuild the DC Extended Universe? - Week in geek,"Warner Bros	"
12/05/2022,BT and Warner Bros Discovery join forces to create pay-TV sport business,"Warner Bros	"
04/05/2022,Paul Kelly song How to Make Gravy to be adapted into a Christmas film,"Warner Bros	"
12/04/2022,Gay references removed from Fantastic Beasts 3 for Chinese release,"Warner Bros	"
08/04/2022,Fantastic Beasts and where to cancel them: how the Wizarding World lost its magic,"Warner Bros	"
01/03/2022,"Disney, Sony and Warner Bros pause film releases in Russia over Ukraine invasion","Warner Bros	"
07/02/2022,Warner Bros sued over ‘abysmal’ Matrix Resurrections release,"Warner Bros	"
27/01/2022,UK watchdog to study music streaming amid claims of raw deal for artists and fans,"Warner Bros	"
18/01/2022,‘I’m one of the nicer showrunners’: Joss Whedon denies misconduct allegations,"Warner Bros	"
23/11/2021,The Betoota Advocate set to produce satirical TV show with Warner Bros,"Warner Bros	"
02/10/2021,‘Odds are against you’: the problem with the music streaming boom,"Warner Bros	"
14/07/2021,Space Jam: A New Legacy review – garish and soulless sequel is a stinker,"Warner Bros	"
17/05/2021,AT&T agrees deal to combine WarnerMedia with Discovery,"Warner Bros	"
17/05/2021,GSK’s late entry to the vaccine race will help protect it from aggressive investors - Nils Pratley on finance,"Warner Bros	"
26/03/2021,Can cinemas bank on a big return to the big screen?,"Warner Bros	"
20/01/2021,Why a Willy Wonka origins movie could be bad news for children – and Michael Aspel,"Warner Bros	"
17/12/2020,Breaking point: why Tom Cruise is living a mission impossible,"Warner Bros	"
13/12/2020,Even Wonder Woman won’t save cinemas this year - Observer business agenda,"Warner Bros	"
08/12/2020,Christopher Nolan leads industry fury over Warner Bros' streaming move,"Warner Bros	"
04/12/2020,Cinemas reopen in England but streaming threatens recovery,"Warner Bros	"
03/12/2020,Warner Bros to launch its 2021 movies simultaneously on HBO Max and in cinemas,"Warner Bros	"
24/11/2020,"Economics of streaming are 'threatening future of music', says Elbow's Guy Garvey","Warner Bros	"
19/11/2020,Wonder Woman 1984 sticks to Christmas cinema release – but will also be on digital,"Warner Bros	"
11/11/2020,Mads Mikkelsen lined up to replace Johnny Depp in Fantastic Beasts 3,"Warner Bros	"
05/11/2020,Lost the magic? Warner Bros struggles with Depp fallout and Witches criticism - Week in geek,"Warner Bros	"
09/10/2020,"If cinemas survive this movie drought, 2021 will see a flood of blockbusters - Week in geek","Warner Bros	"
06/10/2020,Tenet didn't just fail to save cinema – it may well have killed it for good,"Warner Bros	"
24/09/2020,Will Nicolas Cage's Superman finally get to fly in The Flash? - Week in geek,"Warner Bros	"
07/09/2020,Tenet makes healthy start in US with $20m opening weekend take,"Warner Bros	"
03/09/2020,Batman star Robert Pattinson 'tests positive for Covid-19',"Warner Bros	"
31/08/2020,Tenet takes more than $50m as film fans return to cinemas,"Warner Bros	"
21/08/2020,Cinemas await Tenet release to test movie-goers' appetite for big screen,"Warner Bros	"
26/07/2020,Dame Olivia de Havilland obituary,"Warner Bros	"
21/07/2020,Warner Bros delays release of Christopher Nolan's Tenet again,"Warner Bros	"
10/07/2020,Will the Snyder Cut of Justice League be any better than Joss Whedon's original? - Week in geek,"Warner Bros	"
10/06/2020,Gone With the Wind dropped from HBO Max over depiction of slavery,"Warner Bros	"
08/06/2020,'We're not doing guns': Elmer Fudd loses his wight to bear arms - Pass notes,"Warner Bros	"
13/01/2020,The big picture on Bafta nominations and US domination of the UK film industry,"Warner Bros	"
05/01/2020,"Netflix faces crunch year as Disney, Apple and more vie for streaming crown","Warner Bros	"
20/11/2019,Joaquin Phoenix and Todd Phillips 'likely to reteam' for Joker sequel,"Warner Bros	"
08/11/2019,"Green Eggs and Ham review – I'm a huge fan, I am I am! - TV review","Warner Bros	"
22/10/2019,We should feel sorry for Jared Leto. His Joker never had a chance - Week in geek,"Warner Bros	"
30/09/2019,JJ Abrams’ Hollywood takeover: will he save or kill cinema? - Steve Rose on film,"Warner Bros	"
27/09/2019,US cinemas ban masks and costumes at Joker screenings,"Warner Bros	"
16/07/2019,Elvis Presley lives: Austin Butler cast as the King in biopic,"Warner Bros	"
13/07/2019,The Netflix cash machine needs the kind of hits that money can’t buy,"Warner Bros	"
11/07/2019,Firefighters tackling blaze at Harry Potter studios,"Warner Bros	"
27/06/2019,Streaming TV is about to get very expensive – here's why,"Warner Bros	"
06/06/2019,A new knight rises: what will Robert Pattinson make of Batman's poisoned chalice - Week in geek,"Warner Bros	"
10/04/2019,Warner Bros takes legal action against Trump over Batman music,"Warner Bros	"
04/04/2019,Funny peculiar: will Joaquin Phoenix's Joker be the strangest DC movie yet? - Week in geek,"Warner Bros	"
18/03/2019,Warner Bros chairman-CEO resigns after sexual impropriety allegations,"Warner Bros	"
06/03/2019,Hello Kitty is heading to Hollywood: the capitalist hellride thunders on!,"Warner Bros	"
01/01/2019,Is the end of Netflix's golden age in sight?,"Warner Bros	"
22/11/2018,Satanists 'amicably' settle Warner Bros lawsuit over Chilling Adventures of Sabrina,"Warner Bros	"
13/11/2018,Amazing Grace review – transcendent Aretha Franklin documentary,"Warner Bros	"
12/09/2018,"Henry Cavill to stop playing Superman, reports suggest","Warner Bros	"
05/09/2018,Superheroes swoop to boost Hollywood but Netflix shadow looms,"Warner Bros	"
05/09/2018,Warner Bros to launch 'inclusion rider' diversity policy with Michael B Jordan film,"Warner Bros	"
09/08/2018,DC disaster: can Supergirl save the universe for Warner Bros? - Week in geek,"Warner Bros	"
03/08/2018,Teen Titans Go! To the Movies review – fanboy scholarship meets sublime goofiness,"Warner Bros	"
13/07/2018,Lego The Incredibles review – knockabout superhero fun,"Warner Bros	"
10/07/2018,Warner Bros proposes $100m aerial tramway to Hollywood sign,"Warner Bros	"
09/07/2018,"Tab Hunter, 1950s Hollywood heart-throb, dies aged 86","Warner Bros	"
24/06/2018,Civil servant starts a new chapter at 60 as The Good Liar hits the big screen,"Warner Bros	"
16/06/2018,Harry rotters: Warner Bros cracks down on Potter fan festivals in US,"Warner Bros	"
13/06/2018,Playing the Joker: can supervillains save DC's Extended Universe? - Week in geek,"Warner Bros	"
18/04/2018,Mad Max: will courtroom feuding put the brakes on a Fury Road sequel? - Week in geek,"Warner Bros	"
04/12/2017,'Good puppetry is an art': how we made Gremlins - How we made,"Warner Bros	"
09/10/2017,Like tears in rain: Blade Runner 2049 fails to achieve lift-off at US box office,"Warner Bros	"
07/10/2017,You ain’t heard nothin’ yet: the moment Al Jolson sounded the birth of the talkies,"Warner Bros	"
11/09/2017,Stephen King's It breaks highest-grossing horror record at the US box office - Box office analysis: US,"Warner Bros	"
05/09/2017,Not so super: why Hollywood's cinematic universes are on the way out - Week in geek,"Warner Bros	"
